schema_name,procedure_name,type_desc,create_date,modify_date,days_between_create_modify,source_availability,definition_length,definition_preview
dbo,Scheduler_Appointment_InvoiceId_Update,SQL_STORED_PROCEDURE,2022-02-08 19:01:35.450,2024-12-09 07:55:15.440,1035,Has Source,2432,"/*
    Stored Procedure: Scheduler_Appointment_InvoiceId_Update
    Purpose: Updates the InvoiceID of appointments in the AppSch_Appointment table for a specified location,
             but only if the current InvoiceID is zero and the appointment date is within 6 days of the provided invoice date.

    Parameters:
    - @locationID INT: The ID of the location for which the appointments should be updated.
    - @patientInvoiceIdTable dbo.udtPatientInvoiceIdsTable READONLY: A table-valued paramet"
dbo,BalanceAgingReportNew,SQL_STORED_PROCEDURE,2020-05-18 18:08:32.600,2024-12-05 07:56:16.743,1662,Has Source,2226,"CREATE PROCEDURE [dbo].[BalanceAgingReportNew]
@cutOffDate datetime,
@CarrierId varchar(50),
@PlanId int,
@OfficeNumber varchar(8),
@PatientId int,
@DepositDate datetime,
@CompanyID varchar(20),
@ServiceDateFrom datetime,
@ServiceDateTo datetime
AS
BEGIN
	SET NOCOUNT ON;
	SET TRANSACTION ISOLATION LEVEL READ UNCOMMITTED;

select 
	  MAX(TransId) as AccountId
	, '1' as AccountTypeId
	, '1' as GLReceivableId
	, '1' as GLPaybleId
    , '01/01/2001' as BalanceDate
    , '01/01/2001'  as ClaimDate
  "
dbo,BalanceAgingReportCarrierPatient,SQL_STORED_PROCEDURE,2014-03-10 00:08:06.783,2024-12-05 07:56:16.740,3923,Has Source,9601,"CREATE PROCEDURE [dbo].[BalanceAgingReportCarrierPatient]
      @cutOffDate datetime,
       @CarrierId varchar(50),
       @PlanId int,
       @OfficeNumber varchar(max),
       @PatientId int,
       @DepositDate datetime,
       @CompanyID varchar(20),
       @CarrierPatient varchar(30),
       @closeid varchar(10),
       @ServiceDateFrom datetime,
       @ServiceDateTo datetime
AS
BEGIN
       SET NOCOUNT ON;
       SET TRANSACTION ISOLATION LEVEL READ UNCOMMITTED;

if (@OfficeNumber is nul"
dbo,BalanceAgingReportbyCloseID,SQL_STORED_PROCEDURE,2010-06-17 12:19:24.390,2024-12-05 07:56:16.730,5285,Has Source,5825,"CREATE PROCEDURE [dbo].[BalanceAgingReportbyCloseID]
@cutOffDate datetime,
@CarrierId varchar(50),
@PlanId int,
@OfficeNumber varchar(max),
@PatientId int,
@DepositDate datetime,
@CompanyID varchar(20),
@CloseID int,
@ServiceDateFrom datetime,
@ServiceDateTo datetime
AS
BEGIN
	SET NOCOUNT ON;

if (@OfficeNumber is null or @OfficeNumber  = '')
Begin
	set @OfficeNumber = null
end

declare @LastDepositDate as datetime
set @LastDepositDate = cast ( cast(month(DATEADD(mm, 1, @DepositDate)) as varchar"
dbo,BalanceAgingReport,SQL_STORED_PROCEDURE,2009-03-10 11:04:29.247,2024-12-05 07:56:16.720,5749,Has Source,5898,"CREATE PROCEDURE [dbo].[BalanceAgingReport]
@cutOffDate datetime,
@CarrierId varchar(50),
@PlanId int,
@OfficeNumber varchar(max),
@PatientId int,
@DepositDate datetime,
@CompanyID varchar(20),
@ServiceDateFrom datetime,
@ServiceDateTo datetime
AS
BEGIN
	SET NOCOUNT ON;

declare @OfficeTable as table(
OfficeNum varchar(20)
)

if (@OfficeNumber is null or @OfficeNumber  = '')
Begin
	insert into @OfficeTable select OfficeNum from dbo.Office where CompanyID = @CompanyID and IsLiveOffice = 1 and IsR"
dbo,ValidateAndAuditPatch,SQL_STORED_PROCEDURE,2024-12-04 07:56:00.767,2024-12-04 07:56:00.767,0,Has Source,1711,"-- =======================================================================================================
-- Description:	Validates if a patch has an auditlog in database
-- Author:		Kishan
-- Usage: 		exec ValidateAndAuditPatch 'patch year', 'patch description', 'Action'='batch'
-- Example:		exec ValidateAndAuditPatch '2022', 'Historical patch for 2022', 'Bulk update'
-- History:		Date		Initials	Description
--				11/15/2024	KB			Created
-- ======================================================"
dbo,AuditDacpacChange,SQL_STORED_PROCEDURE,2024-08-06 07:56:12.187,2024-12-04 07:56:00.763,120,Has Source,1842,"
-- =======================================================================================================
-- Description:	Adds a new log entry into AuditLog for Dacpac changes
-- Author:		Ken
-- Usage: 		exec AuditDacpacChange 'JiraId', 'schema.TableAffected', 'Action'='update', RowsAffected=@@ROWCOUNT, Success=RowsAffected > 0
-- Example:		exec AuditDacpacChange 'EDT-1234', 'dbo.Patient'
-- History:		Date		Initials	Description
--				07/22/2024	KH			Created
-- ================================="
dbo,LoadOrUpdateOfficeDashboard,SQL_STORED_PROCEDURE,2016-10-26 00:03:32.957,2024-11-19 07:55:47.967,2946,Has Source,8555,"CREATE PROCEDURE [dbo].[LoadOrUpdateOfficeDashboard]
   @CompanyID VARCHAR(20), 
   @OfficeNum VARCHAR(8), 
   @ResourceIDs VARCHAR(MAX) = ''
AS

BEGIN
    SET NOCOUNT ON;

	DECLARE 
	@totalLabs int = 0,
	@totalResourceSchedule int = 0,
	@officeInfoCount int = 0,
	@claimsInfoCount int = 0,
	@officeAdditionalIntegrationCount int = 0,
	@officePatientLocationCount int = 0,
	@officeHoursCount int = 0,
	@locationID int,
	@startDate DATETIME = NULL,
    @start_dayOfWeek INT = 0,
	@end_dayOfWeek INT = "
dbo,SearchLabNames,SQL_STORED_PROCEDURE,2015-11-18 00:15:10.700,2024-11-19 07:55:47.957,3289,Has Source,1448,"-- =============================================
-- Author:		Ayush Chadha
-- Create date: 2nd November 2015
-- Description:	Search all the LabNames 
-- =============================================
CREATE PROCEDURE SearchLabNames
	-- Add the parameters for the stored procedure here
	@OfficeNumber varchar(50) , 
	@LabName varchar(50) ,
	@MappedOnly Bit ,
	@State varchar(5)
AS
BEGIN
	-- SET NOCOUNT ON added to prevent extra result sets from
	-- interfering with SELECT statements.
	SET NOCOUNT ON;
"
dbo,Scheduler_Resources_Get1,SQL_STORED_PROCEDURE,2014-03-10 00:08:01.537,2024-11-15 07:55:40.203,3903,Has Source,1842,"
  
  
-- =============================================  
-- Author:  B. VanHorne  
-- Create date: 12/14/2009  
-- Description: Gets the available Providers.  
--    Optionally accepts @locationID to narrow results to a given Location.  
-- Modified By  Date  reason  
-- Joel Deister 2/24/10  Added @userId logic  
--  Ali    3/13/2012 Altered for WebScheduler  
-- George           5/4/2012    Added column IsVspDr  
-- JD    8/29/2012 Change logic to get only resources assigned to the location f"
dbo,Scheduler_CompanyResources_Get1,SQL_STORED_PROCEDURE,2015-03-10 22:44:18.993,2024-11-15 07:55:40.193,3538,Has Source,606,"CREATE PROCEDURE [dbo].[Scheduler_CompanyResources_Get1]
 @companyId nvarchar(50)  
  
AS  
BEGIN  
 SET NOCOUNT ON;  
  
 SELECT DISTINCT  
  P.[Employee] AS provider_no  
  ,P.[LastName] AS provider_last_name  
  ,P.[FirstName] AS provider_first_name  
  ,P.[MinutesExam] prooff_time_increment
  ,P.[TelehealthUserType]
 FROM dbo.Employee P WITH (NOLOCK)  

 WHERE  
  P.CompanyID = @companyId  
  AND P.[active] = 1    -- Provider is Active  
  AND P.AllowToBeScheduled = 1  
  "
dbo,Scheduler_ResourcesLookup_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:01.620,2024-11-15 07:55:40.183,3903,Has Source,929,"-- =============================================
-- Author:		Joel Deister
-- Create date: 03/05/2010
-- Description:	Gets only providers for listbox.
-- Modified By		Date		reason
--	Joel Deister	3/05/10		Created
--  PA              3/05/12     Modify to work with AL
-- =============================================

CREATE PROCEDURE [Scheduler_ResourcesLookup_Get] 
	(
	@companyID varchar(20)
	)
	AS
BEGIN
	SET NOCOUNT ON;
	SET TRANSACTION ISOLATION LEVEL READ UNCOMMITTED;

	SELEC"
dbo,Scheduler_ResourceCanSchedule_Update,SQL_STORED_PROCEDURE,2014-03-10 00:08:01.350,2024-11-15 07:55:40.183,3903,Has Source,556,"-- =============================================
-- File Name:	 Scheduler_ResourceCanSchedule_Update .sql
-- Description:	This Stored Procedure Saves Resource Can Be Scheduled flag.
-- Author:	Ali
-- History:	Date		Initials	Description
--			05/09/2012  AA			Created
-- =============================================

CREATE PROCEDURE [Scheduler_ResourceCanSchedule_Update] 

		@AllowToBeScheduled bit
		, @Employee int
AS
BEGIN

		UPDATE Employee
		SET
			AllowToBeScheduled = @AllowT"
dbo,Scheduler_ResourcesActivePerLocation_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:01.570,2024-11-15 07:55:40.123,3903,Has Source,1092,"
-- =============================================
-- File Name:	Scheduler_ResourcesActivePerLocation_Get.sql
-- Description:	This Stored Procedure Gets all the active resources.
-- Author:	Slava Khristich
-- Example: exec [Scheduler_ResourcesActivePerLocation_Get]
-- History:	Date		Initials	Description
--			3/13/2012	AA			Modified for WebScheduler
-- =============================================

CREATE PROCEDURE [Scheduler_ResourcesActivePerLocation_Get] 
@locationId INT, @userId int = 0
AS
BEG"
dbo,Scheduler_RotationInfo_Save,SQL_STORED_PROCEDURE,2014-03-10 00:08:02.397,2024-11-15 07:55:40.083,3903,Has Source,663,"-- =============================================
-- File Name:	 Scheduler_RotationInfo_Save .sql
-- Description:	This Stored Procedure Saves Rotation weeks count and rotation start date
-- Author:	Ali
-- History:	Date		Initials	Description
--			11/05/2012	AA			Created
-- =============================================

CREATE PROCEDURE [dbo].[Scheduler_RotationInfo_Save] 
		@resourceId int	-- employee id
		,@NumberOfRotatingWeeks int 
		,@RotationStartDate datetime
	
AS
BEGIN
		UPDA"
dbo,Scheduler_UserByUserCredentials_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:02.177,2024-11-15 07:55:40.080,3903,Has Source,1072,"
-- =============================================
-- File Name:	Scheduler_UserByUserCredentials_Get.sql
-- Description:	This Stored Procedure gets the security details for a specified user credentials (userName + password)
-- Author:	Joseph Lee
-- History:	Date		Initials	Description
--			04/02/2010	JL			Created
--			04/04/2010	JL			Changed @Password paramter to @UserPassword
--			11/29/2010	AA			Changed to require just the UserName parameter.
-- ========================================="
dbo,Scheduler_EmployeeId_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:00.147,2024-11-15 07:55:40.053,3903,Has Source,425,"
-- =============================================
-- Author:		Joel Deister
-- Create date: 04/24/2012
-- Description:	Gets the employeeId for a user.
-- =============================================

CREATE PROCEDURE [Scheduler_EmployeeId_Get]
	@userID INT = NULL
AS
BEGIN
	SET NOCOUNT ON;

	SELECT
		[employee] as employeeId
	FROM
		Employee WITH (NOLOCK)
	WHERE
		[userId] = @userID

	RETURN;

END

"
dbo,Scheduler_ResourcesDefaults_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:01.603,2024-11-15 07:55:40.043,3903,Has Source,1154,"

-- =============================================
-- Author:		Joel Deister
-- Create date: 05/26/10
-- Description:	Gets the available default providers
--				for a given location.
-- Modified By		Date		reason
--	Joel Deister	05/26/10	created
--  Ali				03/30/2012	Reworked for WebScheduler
--  George          08/28/2012  Add function to get exam minutes
-- =============================================

CREATE PROCEDURE [Scheduler_ResourcesDefaults_Get] 
 (    
 @locationID INT    
 )    
AS    "
dbo,Scheduler_ResourceDuration_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:01.377,2024-11-15 07:55:40.040,3903,Has Source,648,"

CREATE PROCEDURE [dbo].[Scheduler_ResourceDuration_Get] 
	@resourceId int
	, @locationId int
	, @dayOfWeek int = NULL
AS

BEGIN
	SET NOCOUNT ON;
	SET TRANSACTION ISOLATION LEVEL READ UNCOMMITTED;

	SELECT E.Employee, E.MinutesExam, M.[Day], M.[Minutes]
	FROM dbo.Employee E WITH (NOLOCK) 
	INNER JOIN OfficeEmployee oe WITH (NOLOCK) ON oe.Employee = E.Employee  
	INNER JOIN Office o WITH (NOLOCK) ON o.OfficeNum = oe.OfficeNum  
	LEFT JOIN dbo.EmployeeExamMinutes M ON M.employeeid"
dbo,Scheduler_CompanyResources_GetAllIncludingInActiveDoctors,SQL_STORED_PROCEDURE,2019-03-25 10:53:00.500,2024-11-15 07:55:40.023,2062,Has Source,2829,"
-- =============================================  
-- Author:  Smruti  
-- Create date: 1/10/2019  
-- Description: Gets all resources of a company including InActive doctors 
-- Modified By  Date  reason  
--  Smruti    1/10/2019 Created for WebScheduler  
-- =============================================  
 CREATE PROCEDURE [dbo].[Scheduler_CompanyResources_GetAllIncludingInActiveDoctors]
 @companyId nvarchar(50)  
 ,@startDate datetime = NULL
 ,@endDate datetime = NULL
AS  
BEGIN  
 SET NOCOU"
dbo,AddEmployeeFromEmployeeTemp,SQL_STORED_PROCEDURE,2011-02-24 23:15:08.527,2024-11-15 07:55:40.020,5013,Has Source,1809,"-- =============================================
-- Author:		Praveen
-- Create date: 10/06/2010
-- Description:	Add Employee
-- =============================================
CREATE PROCEDURE [dbo].[AddEmployeeFromEmployeeTemp]
AS
BEGIN
	-- SET NOCOUNT ON added to prevent extra result sets from
	-- interfering with SELECT statements.
	SET NOCOUNT ON;

    -- Insert statements for procedure here
	DECLARE @TOfficeNum AS varchar(50)  
	DECLARE @TEmployeeNum AS varchar(50)
	DECLARE @TL"
dbo,Scheduler_AllResourcesByCompany_Get,SQL_STORED_PROCEDURE,2014-03-10 00:07:59.407,2024-11-15 07:55:39.977,3903,Has Source,956,"

-- =============================================
-- Author:		Joel Deister
-- Create date: 03/05/2010
-- Description:	Gets only providers for listbox.
-- Modified By		Date		reason
--	Joel Deister	3/05/10		Created
--  PA              3/05/12     Modify to work with AL

-- =============================================

CREATE PROCEDURE [Scheduler_AllResourcesByCompany_Get] 
	(
	@companyID varchar(20)
	)
	AS
BEGIN
	SET NOCOUNT ON;
	SET TRANSACTION ISOLATION LEVEL READ UNCOMMITTE"
dbo,Scheduler_UserByUserId_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:02.193,2024-11-15 07:55:39.970,3903,Has Source,847,"
-- =============================================
-- File Name:	Scheduler_UserByUserId_Get.sql
-- Description:	This Stored Procedure gets the security details for a specified user
-- Author:	Joseph Lee
-- History:	Date		Initials	Description
--			04/02/2010	JL			Created
-- =============================================

CREATE PROCEDURE [Scheduler_UserByUserId_Get] 
	@UserId INT
AS
BEGIN
	SET NOCOUNT ON;
	SET TRANSACTION ISOLATION LEVEL READ UNCOMMITTED;
	
	SELECT
		Employee AS pr"
dbo,Scheduler_ResourcesAll_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:01.587,2024-11-15 07:55:39.967,3903,Has Source,1593,"




-- =============================================
-- File Name:	Scheduler_ResourcesAll_Get.sql
-- Description:	This Stored Procedure Gets all the active resources.
-- Author:	Joseph Lee
-- Example: exec [Scheduler_ResourcesAll_Get]
-- History:	Date		Initials	Description
--			03/05/2010	JL			Created
--			03/30/2010	JL			Modified to include location id
--			05/27/2010	JD			Added logic to get default items if initial time.
-- =============================================

CREATE PROCEDURE [Sche"
dbo,GetCompanyOpenAppointmentSlots,SQL_STORED_PROCEDURE,2018-08-23 15:34:10.973,2024-11-15 07:55:39.960,2276,Has Source,55946,"CREATE PROCEDURE [dbo].[GetCompanyOpenAppointmentSlots]
-- parameters
	@begindate varchar(20),
	@enddate varchar(20),
	@companyId varchar(20),
	@duration int
AS
BEGIN
SET NOCOUNT ON;
-- declaration
DECLARE @beginDateDate DateTime = convert(date, @begindate);
DECLARE @endDateDate DateTime = convert(date,@enddate);
DECLARE @WeekStartDate DateTime;
DECLARE @WeekEndDate DateTime;
DECLARE @officeNum varchar(25);
DECLARE @tmpDateDateTime DateTime;
DECLARE @tmpDate varchar(20) = DATEADD(mi,0, @begindat"
dbo,Scheduler_ResourceExceptionsByResourceIDs_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:01.450,2024-11-15 07:55:39.953,3903,Has Source,1551,"
-- =============================================
-- Author:		J. Lee
-- Create date: 01/02/2010
-- Description:	Gets the exceptions by providers ids.
-- Modified		Initials	Descripton
-- 04/08/2010	MD			added exceptionRecurrenceID, recurrence_rule_data
-- 04/20/2010	JL			added pro_available_ind to return set and filter by NOT Deleted
-- 02/15/2011	JD			Added locationId to return set.
-- =============================================

CREATE PROCEDURE [Scheduler_ResourceExceptionsByResou"
dbo,Scheduler_AvailabilityByResourceIDs_Get,SQL_STORED_PROCEDURE,2014-03-10 00:07:59.907,2024-11-15 07:55:39.940,3903,Has Source,2666,"-- =============================================
-- Author:		J. Lee
-- Create date: 12/30/2009
-- Description:	Gets the appointments by providers ids.
-- History:		Initials		Date		Description
--				JL				3/16/2010	Added filter for prb_block_method and prb_block_type.  Fixing availability not showing properly.
--				JL				04/08/2010	Added filter to get only date ranges = 0 (Normal Hours)
--				AA				11/29/2012	Added rotating weeks
-- =============================================

CREATE PROCEDURE"
dbo,Scheduler_CompanyResources_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:00.070,2024-11-15 07:55:39.937,3903,Has Source,805,"-- =============================================  
-- Author:  Ali  
-- Create date: 3/13/2012  
-- Description: Gets all resources of a company  
-- Modified By  Date  reason  
--  Ali    3/13/2012 Created for WebScheduler  
-- =============================================  
  
CREATE PROCEDURE [Scheduler_CompanyResources_Get]
 @companyId nvarchar(50)  
  
AS  
BEGIN  
 SET NOCOUNT ON;  
  
 SELECT DISTINCT  
  P.[Employee] AS provider_no  
  ,P.[LastName] AS provider_last_name  
  ,P.[FirstNam"
dbo,Scheduler_RotationInfo_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:02.387,2024-11-15 07:55:39.933,3903,Has Source,493,"

-- =============================================
-- Author:		Ali
-- Create date: 11/07/2012
-- Description:	Gets rotation info of an Employee
-- History:		Initials	Date			Description

-- =============================================
CREATE PROCEDURE [dbo].[Scheduler_RotationInfo_Get]
	(
	@employeeID int
	)
AS
BEGIN
	SET NOCOUNT ON;

	SELECT 
		Employee
		,RotationStartDate
		,NumberOfRotationWeeks
	FROM Employee
	
	WHERE Employee = @employeeID

	RETURN;

END
"
dbo,Scheduler_ResourceInformation_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:01.467,2024-11-15 07:55:39.933,3903,Has Source,1639,"    
CREATE PROCEDURE [Scheduler_ResourceInformation_Get]     
    
  @companyID varchar(20)    
AS    
    
-- =============================================    
-- File Name: Scheduler_ResourceInformation_Get.sql    
-- Description: This Stored Procedure Gets Resource Information.    
-- Author: Armando Moran    
-- Example: exec [Scheduler_ResourceInformation_Get] 1    
-- History: Date  Initials Description    
--   02/15/2010 AM   Created    
--   02/23/2010  AA   Added availabl"
