procedure_name,parameter_name,data_type,max_length,precision,scale,is_output,has_default_value,default_value,parameter_id
SearchLabNames,@OfficeNumber,varchar,50,0,0,False,False,,1
SearchLabNames,@LabName,varchar,50,0,0,False,False,,2
SearchLabNames,@MappedOnly,bit,1,1,0,False,False,,3
SearchLabNames,@State,varchar,5,0,0,False,False,,4
SeedPatientsAndAppointments,@BaseOfficeNum,varchar,8,0,0,False,False,,1
SeedPatientsAndAppointments,@BaseProviderUserId,int,4,10,0,False,False,,2
SeedPatientsAndAppointments,@NumberOfPatients,int,4,10,0,False,False,,3
SeedPatientsAndAppointments,@NumberOfProviders,int,4,10,0,False,False,,4
SeedPatientsAndAppointments,@AppointmentsPerPatient,int,4,10,0,False,False,,5
SeedPatientsAndAppointments,@PctPatientsWithAppointments,int,4,10,0,False,False,,6
SeedPatientsAndAppointments,@PctPatientsWithInsurance,int,4,10,0,False,False,,7
SeedPatientsAndAppointments,@PctFutureAppt,int,4,10,0,False,False,,8
SeedPatientsAndAppointments,@NumberOfInsuranceCarriers,int,4,10,0,False,False,,9
SeedPatientsAndAppointments,@NumberOfInsurancePlansPerCarrier,int,4,10,0,False,False,,10
SeedPatientsAndAppointments,@SaveData,bit,1,1,0,False,False,,11
SetInsTerminationDefaultDateGoLiveSetup,@PlanID,int,4,10,0,False,False,,1
SetInsTerminationDefaultDateGoLiveSetup,@OfficeNum,varchar,20,0,0,False,False,,2
SetInsTerminationDefaultDateGoLiveSetup,@Version1,int,4,10,0,False,False,,3
SetInsTerminationDefaultDateGoLiveSetup,@CompanyID,varchar,8,0,0,False,False,,4
SetIsReadyToPostIsExternalClaim,@EDI835HeaderInfoID,int,4,10,0,False,False,,1
SetSpexFrameItems,@SpexCollectionId,int,4,10,0,False,False,,1
SetSpexFrameItems,@CollectionStatus,varchar,10,0,0,False,False,,2
SetSpexFrameItems,@LoadedFrames,varchar,10,0,0,False,False,,3
SetSpexFrameItems,@SpexControlId,int,4,10,0,False,False,,4
SetupAllVSPPlans,@companyId,varchar,20,0,0,False,False,,1
SetupExistingCompanyDashBoard,@CompanyID,varchar,20,0,0,False,False,,1
SetupExistingCompanyDashBoard,@ResourceIDs,varchar,-1,0,0,False,False,,2
SetupInsPlanByCarrierCode,@companyId,varchar,20,0,0,False,False,,1
SetupInsPlanByCarrierCode,@carrierCode,varchar,20,0,0,False,False,,2
SetupNewCompany,@NewCompanyID,varchar,20,0,0,False,False,,1
SetupNewCompany,@CompanyName,varchar,30,0,0,False,False,,2
SetupNewCompany,@OfficeNum,varchar,8,0,0,False,False,,3
SetupNewCompany,@OfficeName,varchar,40,0,0,False,False,,4
SetupNewCompany,@OfficeKey,varchar,8,0,0,False,False,,5
SetupNewCompany,@OfficeTimeZone,int,4,10,0,False,False,,6
SetupNewCompany,@Password,varchar,128,0,0,False,False,,7
SetupNewCompany,@Email,varchar,100,0,0,False,False,,8
SetupNewCompany,@CompanyAddress1,varchar,100,0,0,False,False,,9
SetupNewCompany,@CompanyAddress2,varchar,100,0,0,False,False,,10
SetupNewCompany,@ProviderNpi,varchar,100,0,0,False,False,,11
SetupNewCompany,@ProviderTaxId,varchar,100,0,0,False,False,,12
SetupNewCompany,@CompanyFax,varchar,100,0,0,False,False,,13
SetupNewCompany,@CompanyPhone,varchar,100,0,0,False,False,,14
SetupNewCompany,@CompanyCity,varchar,50,0,0,False,False,,15
SetupNewCompany,@CompanyState,varchar,2,0,0,False,False,,16
SetupNewCompany,@CompanyZip,varchar,30,0,0,False,False,,17
SetupNewCompany,@ProviderName,varchar,30,0,0,False,False,,18
SetupNewCompany,@ProviderAddress1,varchar,100,0,0,False,False,,19
SetupNewCompany,@ProviderAddress2,varchar,100,0,0,False,False,,20
SetupNewCompany,@ProviderCity,varchar,50,0,0,False,False,,21
SetupNewCompany,@ProviderState,varchar,2,0,0,False,False,,22
SetupNewCompany,@ProviderZip,varchar,30,0,0,False,False,,23
SetupNewCompany,@OfficeAddress1,varchar,100,0,0,False,False,,24
SetupNewCompany,@OfficeAddress2,varchar,100,0,0,False,False,,25
SetupNewCompany,@OfficeCity,varchar,50,0,0,False,False,,26
SetupNewCompany,@OfficeState,varchar,2,0,0,False,False,,27
SetupNewCompany,@OfficeZip,varchar,30,0,0,False,False,,28
SetupNewCompany,@ExistingCompanyID,varchar,20,0,0,False,False,,29
SetupNewCompany,@IsSingleLocation,bit,1,1,0,False,False,,30
SetupNewCompany,@UserName,varchar,100,0,0,False,False,,31
SetupNewCompany,@IsPaperPractice,bit,1,1,0,False,False,,32
SetupNewCompany,@CompanyType,varchar,10,0,0,False,False,,33
SetupNewCompany,@CompanyOperationalStatus,int,4,10,0,False,False,,34
SetupNewCompany,@OfficeOperationalStatus,int,4,10,0,False,False,,35
SetupNewCompany,@IsShadowCompany,bit,1,1,0,False,False,,36
SetupNewCompany,@TrainingCompanyPrefix,varchar,8,0,0,False,False,,37
SetupNewCompany,@ExternalCompanyId,varchar,8,0,0,False,False,,38
SetupNewCompany,@UserFirstName,varchar,255,0,0,False,False,,39
SetupNewCompany,@UserLastName,varchar,255,0,0,False,False,,40
SetupNewCompany,@Hran,varchar,100,0,0,False,False,,41
SetupNewCompany,@Alan,varchar,10,0,0,False,False,,42
SetupNewCompany,@EhrDomain,varchar,100,0,0,False,False,,43
SetupNewCompany,@EhrURL,varchar,500,0,0,False,False,,44
SetupNewCompany,@EhrUserName,varchar,50,0,0,False,False,,45
SetupNewCompany,@EhrUserPassword,varchar,50,0,0,False,False,,46
SetupNewCompany,@ReplaceModifierAction,int,4,10,0,False,False,,47
SetupNewCompany,@DoNotChangeModifierAction,int,4,10,0,False,False,,48
SetupNewCompanyTest,@NewCompanyID,varchar,20,0,0,False,False,,1
SetupNewCompanyTest,@CompanyName,varchar,30,0,0,False,False,,2
SetupNewCompanyTest,@OfficeKey,varchar,10,0,0,False,False,,3
SetupNewCompanyTest,@OfficeTimeZone,int,4,10,0,False,False,,4
SetupNewCompanyTest,@Password,varchar,128,0,0,False,False,,5
SetupNewCompanyTest,@Email,varchar,100,0,0,False,False,,6
SetupNewCompanyTest,@CompanyAddress1,varchar,100,0,0,False,False,,7
SetupNewCompanyTest,@CompanyAddress2,varchar,100,0,0,False,False,,8
SetupNewCompanyTest,@ProviderNpi,varchar,100,0,0,False,False,,9
SetupNewCompanyTest,@ProviderTaxId,varchar,100,0,0,False,False,,10
SetupNewCompanyTest,@CompanyFax,varchar,100,0,0,False,False,,11
SetupNewCompanyTest,@CompanyPhone,varchar,100,0,0,False,False,,12
SetupNewCompanyTest,@CompanyCity,varchar,50,0,0,False,False,,13
SetupNewCompanyTest,@CompanyState,varchar,2,0,0,False,False,,14
SetupNewCompanyTest,@CompanyZip,varchar,30,0,0,False,False,,15
SetupNewCompanyTest,@ProviderName,varchar,30,0,0,False,False,,16
SetupNewCompanyTest,@ProviderAddress1,varchar,100,0,0,False,False,,17
SetupNewCompanyTest,@ProviderAddress2,varchar,100,0,0,False,False,,18
SetupNewCompanyTest,@ProviderCity,varchar,50,0,0,False,False,,19
SetupNewCompanyTest,@ProviderState,varchar,2,0,0,False,False,,20
SetupNewCompanyTest,@ProviderZip,varchar,30,0,0,False,False,,21
SetupNewCompanyTest,@OfficeAddress1,varchar,100,0,0,False,False,,22
SetupNewCompanyTest,@OfficeAddress2,varchar,100,0,0,False,False,,23
SetupNewCompanyTest,@OfficeCity,varchar,50,0,0,False,False,,24
SetupNewCompanyTest,@OfficeState,varchar,2,0,0,False,False,,25
SetupNewCompanyTest,@OfficeZip,varchar,30,0,0,False,False,,26
SetupNewCompanyTest,@ExistingCompanyID,varchar,20,0,0,False,False,,27
SetupNewCompanyTest,@IsSingleLocation,bit,1,1,0,False,False,,28
SetupNewCompanyTest,@UserName,varchar,100,0,0,False,False,,29
SetupNewCompanyTest,@IsPaperPractice,bit,1,1,0,False,False,,30
SetupNewCompanyTest,@CompanyType,varchar,10,0,0,False,False,,31
SetupNewOffice,@ExistingOfficeNum,varchar,10,0,0,False,False,,1
SetupNewOffice,@NewOfficeNum,varchar,8,0,0,False,False,,2
SetupNewOffice,@UserId,int,4,10,0,False,False,,3
SetupNewOffice,@IsShadowOffice,bit,1,1,0,False,False,,4
SetupNewOffice,@ExternalOfficeNum,varchar,8,0,0,False,False,,5
SetupNewOffice,@CompanyId,varchar,10,0,0,False,False,,6
SetupVspMedicaid,@companyId,varchar,20,0,0,False,False,,1
SetupVspMedicaid,@carrierId,varchar,20,0,0,False,False,,2
sp_alterdiagram,@diagramname,sysname,256,0,0,False,False,,1
sp_alterdiagram,@owner_id,int,4,10,0,False,False,,2
sp_alterdiagram,@version,int,4,10,0,False,False,,3
sp_alterdiagram,@definition,varbinary,-1,0,0,False,False,,4
SP_AssignOfficesToInsSchedules,@companyInsScheduleIds,varchar,-1,0,0,False,False,,1
SP_AssignOfficesToInsSchedules,@officeIds,varchar,-1,0,0,False,False,,2
SP_AssignOfficesToInsSchedules,@userId,int,4,10,0,False,False,,3
SP_CleanSpexFrame,@RESULT,int,4,10,0,True,False,,1
SP_CopySchedulefromExitingSchedule,@fromCompanyID,varchar,20,0,0,False,False,,1
SP_CopySchedulefromExitingSchedule,@toCompanyID,varchar,20,0,0,False,False,,2
SP_CopySchedulefromExitingSchedule,@fromPlanID,int,4,10,0,False,False,,3
SP_CopySchedulefromExitingSchedule,@toPlanID,int,4,10,0,False,False,,4
SP_CopySchedulefromExitingSchedule,@userid,int,4,10,0,False,False,,5
SP_CopySchedulefromExitingSchedule,@fromVersionID,int,4,10,0,False,False,,6
SP_CopySchedulefromExitingSchedule,@toVersionID,int,4,10,0,False,False,,7
SP_CopySchedulefromExitingSchedule,@itemTypes,varchar,200,0,0,False,False,,8
SP_CopySchedulefromExitingSchedule,@EntityType,varchar,10,0,0,False,False,,9
SP_CopySchedulefromExitingSchedule,@NoteType,varchar,10,0,0,False,False,,10
SP_CopySchedulefromExitingSchedule,@startDate,datetime,8,23,3,False,False,,11
SP_CopySchedulefromExitingSchedule,@endDate,datetime,8,23,3,False,False,,12
sp_CreateDataLoadScript,@TblName,varchar,128,0,0,False,False,,1
sp_creatediagram,@diagramname,sysname,256,0,0,False,False,,1
sp_creatediagram,@owner_id,int,4,10,0,False,False,,2
sp_creatediagram,@version,int,4,10,0,False,False,,3
sp_creatediagram,@definition,varbinary,-1,0,0,False,False,,4
sp_dropdiagram,@diagramname,sysname,256,0,0,False,False,,1
sp_dropdiagram,@owner_id,int,4,10,0,False,False,,2
sp_generate_inserts,@table_name,varchar,776,0,0,False,False,,1
sp_generate_inserts,@target_table,varchar,776,0,0,False,False,,2
sp_generate_inserts,@include_column_list,bit,1,1,0,False,False,,3
sp_generate_inserts,@from,varchar,800,0,0,False,False,,4
sp_generate_inserts,@include_timestamp,bit,1,1,0,False,False,,5
sp_generate_inserts,@debug_mode,bit,1,1,0,False,False,,6
sp_generate_inserts,@owner,varchar,64,0,0,False,False,,7
sp_generate_inserts,@ommit_images,bit,1,1,0,False,False,,8
sp_generate_inserts,@ommit_identity,bit,1,1,0,False,False,,9
sp_generate_inserts,@top,int,4,10,0,False,False,,10
sp_generate_inserts,@cols_to_include,varchar,8000,0,0,False,False,,11
sp_generate_inserts,@cols_to_exclude,varchar,8000,0,0,False,False,,12
sp_generate_inserts,@disable_constraints,bit,1,1,0,False,False,,13
sp_generate_inserts,@ommit_computed_cols,bit,1,1,0,False,False,,14
SP_GenerateDoctorExamSales,@CompanyID,varchar,10,0,0,False,False,,1
SP_GenerateDoctorExamSales,@ListOfOfficenum,varchar,-1,0,0,False,False,,2
SP_GenerateDoctorExamSales,@CarrierID,varchar,-1,0,0,False,False,,3
SP_GenerateDoctorExamSales,@FromSerivceDate,datetime,8,23,3,False,False,,4
SP_GenerateDoctorExamSales,@ToServiceDate,datetime,8,23,3,False,False,,5
SP_GenerateDoctorExamSales,@FromTransDate,datetime,8,23,3,False,False,,6
SP_GenerateDoctorExamSales,@ToTransDate,datetime,8,23,3,False,False,,7
SP_GenerateDoctorExamSales,@monthCloseID,int,4,10,0,False,False,,8
sp_helpdiagramdefinition,@diagramname,sysname,256,0,0,False,False,,1
sp_helpdiagramdefinition,@owner_id,int,4,10,0,False,False,,2
sp_helpdiagrams,@diagramname,sysname,256,0,0,False,False,,1
sp_helpdiagrams,@owner_id,int,4,10,0,False,False,,2
Sp_InsuranceBillingClaimTransaction,@cutOffDate,datetime,8,23,3,False,False,,1
Sp_InsuranceBillingClaimTransaction,@CarrierId,varchar,30,0,0,False,False,,2
Sp_InsuranceBillingClaimTransaction,@PlanId,varchar,30,0,0,False,False,,3
Sp_InsuranceBillingClaimTransaction,@OfficeNumber,varchar,30,0,0,False,False,,4
Sp_InsuranceBillingClaimTransaction,@PatientId,varchar,30,0,0,False,False,,5
Sp_InsuranceBillingClaimTransaction,@DepositDate,datetime,8,23,3,False,False,,6
SP_InsuranceSalesSummaryByOffice,@FromDate1,varchar,20,0,0,False,False,,1
SP_InsuranceSalesSummaryByOffice,@ToDate1,varchar,20,0,0,False,False,,2
SP_InsuranceSalesSummaryByOffice,@OfficeNum,varchar,-1,0,0,False,False,,3
SP_InsuranceSalesSummaryByOffice,@carrierId,varchar,50,0,0,False,False,,4
SP_InsuranceSalesSummaryByOffice,@monthCloseID,int,4,10,0,False,False,,5
SP_InsuranceSalesSummaryByOffice,@companyId,varchar,20,0,0,False,False,,6
SP_InsuranceSalesSummaryByOfficeByCarrier,@FromDate1,varchar,20,0,0,False,False,,1
SP_InsuranceSalesSummaryByOfficeByCarrier,@ToDate1,varchar,20,0,0,False,False,,2
SP_InsuranceSalesSummaryByOfficeByCarrier,@OfficeNum,varchar,-1,0,0,False,False,,3
SP_InsuranceSalesSummaryByOfficeByCarrier,@carrierId,varchar,50,0,0,False,False,,4
SP_InsuranceSalesSummaryByOfficeByCarrier,@planId,varchar,50,0,0,False,False,,5
SP_InsuranceSalesSummaryByOfficeByCarrier,@monthCloseID,int,4,10,0,False,False,,6
SP_InsuranceSalesSummaryByOfficeByCarrier_V2,@FromDate1,date,3,10,0,False,False,,1
SP_InsuranceSalesSummaryByOfficeByCarrier_V2,@ToDate1,date,3,10,0,False,False,,2
SP_InsuranceSalesSummaryByOfficeByCarrier_V2,@OfficeNum,varchar,-1,0,0,False,False,,3
SP_InsuranceSalesSummaryByOfficeByCarrier_V2,@carrierId,varchar,50,0,0,False,False,,4
SP_InsuranceSalesSummaryByOfficeByCarrier_V2,@planId,int,4,10,0,False,False,,5
SP_InsuranceSalesSummaryByOfficeByCarrier_V2,@monthCloseID,int,4,10,0,False,False,,6
SP_InsuranceSalesSummaryByOfficeByCarrierNew,@FromDate1,varchar,20,0,0,False,False,,1
SP_InsuranceSalesSummaryByOfficeByCarrierNew,@ToDate1,varchar,20,0,0,False,False,,2
SP_InsuranceSalesSummaryByOfficeByCarrierNew,@OfficeNum,varchar,-1,0,0,False,False,,3
SP_InsuranceSalesSummaryByOfficeByCarrierNew,@carrierId,varchar,50,0,0,False,False,,4
SP_InsuranceSalesSummaryByOfficeByCarrierNew,@planId,varchar,50,0,0,False,False,,5
SP_InsuranceSalesSummaryByOfficeByCarrierNew,@monthCloseID,int,4,10,0,False,False,,6
SP_OrderAging,@TransactionDate,datetime,8,23,3,False,False,,1
SP_OrderAging,@CompanyID,varchar,20,0,0,False,False,,2
SP_OrderAgingFilterByOfficeIds,@TransactionDate,datetime,8,23,3,False,False,,1
SP_OrderAgingFilterByOfficeIds,@OfficeNum,varchar,-1,0,0,False,False,,2
SP_OrderAgingFilterByOfficeIds,@CompanyID,varchar,20,0,0,False,False,,3
SP_OrderAgingFilterByOfficeIds,@IncludeOnlyOldSystemBalance,bit,1,1,0,False,False,,4
SP_OrderAgingFilterByOfficeIds,@PatientId,int,4,10,0,False,False,,5
SP_OrderAgingForPatientStmt,@TransactionDate,datetime,8,23,3,False,False,,1
SP_OrderAgingForPatientStmt,@OfficeNums,varchar,-1,0,0,False,False,,2
SP_OrderAgingForPatientStmt,@CompanyID,varchar,20,0,0,False,False,,3
SP_OrderAgingForPatientStmt,@DateFrom,datetime,8,23,3,False,False,,4
SP_OrderAgingForPatientStmt,@PatientId,int,4,10,0,False,False,,5
SP_PatientRecallReport,@companyid,varchar,20,0,0,False,False,,1
SP_PatientRecallReport,@OfficeNum,varchar,-1,0,0,False,False,,2
SP_PatientRecallReport,@employee,varchar,-1,0,0,False,False,,3
SP_PatientRecallReport,@fromdate,datetime,8,23,3,False,False,,4
SP_PatientRecallReport,@todate,datetime,8,23,3,False,False,,5
SP_PatientSearch_Extension,@CompanyID,varchar,20,0,0,False,False,,1
SP_PatientSearch_Extension,@FirstName,varchar,30,0,0,False,False,,2
SP_PatientSearch_Extension,@LastName,varchar,30,0,0,False,False,,3
SP_PatientSearch_Extension,@PhoneNumber,varchar,50,0,0,False,False,,4
SP_PatientSearch_Extension,@DateOfBirth,varchar,100,0,0,False,False,,5
SP_ProductMovementDetails,@ShipmentID,varchar,-1,0,0,False,False,,1
sp_renamediagram,@diagramname,sysname,256,0,0,False,False,,1
sp_renamediagram,@owner_id,int,4,10,0,False,False,,2
sp_renamediagram,@new_diagramname,sysname,256,0,0,False,False,,3
SP_UpdateSpexFrames,@RESULT,int,4,10,0,True,False,,1
spDoesPearleCustomerExist,@firstName,varchar,30,0,0,False,False,,1
spDoesPearleCustomerExist,@lastName,varchar,30,0,0,False,False,,2
spDoesPearleCustomerExist,@birthDate,datetime,8,23,3,False,False,,3
spDoesPearleCustomerExist,@primaryPhoneNumber,varchar,50,0,0,False,False,,4
spDoesPearleCustomerExist,@companyId,varchar,20,0,0,False,False,,5
spDoesPearleCustomerExist,@homeOffice,varchar,8,0,0,False,False,,6
spDoesPearleCustomerExist,@oldCustomerRecord,int,4,10,0,False,False,,7
spDoesPearleCustomerExist,@conversionOrigin,nvarchar,510,0,0,False,False,,8
spLoadPearleCustomer,@homeOffice,varchar,8,0,0,False,False,,1
spLoadPearleCustomer,@lastName,varchar,30,0,0,False,False,,2
spLoadPearleCustomer,@firstName,varchar,30,0,0,False,False,,3
spLoadPearleCustomer,@middleName,varchar,1,0,0,False,False,,4
spLoadPearleCustomer,@title,int,4,10,0,False,False,,5
spLoadPearleCustomer,@sex,varchar,1,0,0,False,False,,6
spLoadPearleCustomer,@birthDate,datetime,8,23,3,False,False,,7
spLoadPearleCustomer,@email,varchar,-1,0,0,False,False,,8
spLoadPearleCustomer,@emailFlag,bit,1,1,0,False,False,,9
spLoadPearleCustomer,@isBadEmail,bit,1,1,0,False,False,,10
spLoadPearleCustomer,@oldCustomerRecord,int,4,10,0,False,False,,11
spLoadPearleCustomer,@originOfficeNumber,int,4,10,0,False,False,,12
spLoadPearleCustomer,@originPatientId,int,4,10,0,False,False,,13
spLoadPearleCustomer,@conversionOrigin,nvarchar,510,0,0,False,False,,14
spLoadPearleCustomer,@lastExamDate,datetime,8,23,3,False,False,,15
spLoadPearleCustomer,@isMigrated,bit,1,1,0,False,False,,16
spLoadPearleCustomer,@maritalValue,int,4,10,0,False,False,,17
spLoadPearleCustomer,@companyId,varchar,20,0,0,False,False,,18
spLoadPearleCustomer,@emrPatientNumber,varchar,36,0,0,False,False,,19
spLoadPearleCustomer,@address1,varchar,100,0,0,False,False,,20
spLoadPearleCustomer,@address2,varchar,100,0,0,False,False,,21
spLoadPearleCustomer,@city,varchar,50,0,0,False,False,,22
spLoadPearleCustomer,@state,varchar,2,0,0,False,False,,23
spLoadPearleCustomer,@zipCode,varchar,30,0,0,False,False,,24
spLoadPearleCustomer,@countryId,int,4,10,0,False,False,,25
spLoadPearleCustomer,@isPrimary,bit,1,1,0,False,False,,26
spLoadPearleCustomer,@isBadAddress,bit,1,1,0,False,False,,27
spLoadPearleCustomer,@homePhoneNumber,varchar,50,0,0,False,False,,28
spLoadPearleCustomer,@homePhoneExt,varchar,50,0,0,False,False,,29
spLoadPearleCustomer,@homePhoneTypeID,int,4,10,0,False,False,,30
spLoadPearleCustomer,@homePhoneIsPrimary,bit,1,1,0,False,False,,31
spLoadPearleCustomer,@homePhoneCallTimeID,int,4,10,0,False,False,,32
spLoadPearleCustomer,@workPhoneNumber,varchar,50,0,0,False,False,,33
spLoadPearleCustomer,@workPhoneExt,varchar,50,0,0,False,False,,34
spLoadPearleCustomer,@workPhoneTypeID,int,4,10,0,False,False,,35
spLoadPearleCustomer,@workPhoneIsPrimary,bit,1,1,0,False,False,,36
spLoadPearleCustomer,@workPhoneCallTimeID,int,4,10,0,False,False,,37
spLoadPearleCustomer,@mobilePhoneNumber,varchar,50,0,0,False,False,,38
spLoadPearleCustomer,@mobilePhoneExt,varchar,50,0,0,False,False,,39
spLoadPearleCustomer,@mobilePhoneTypeID,int,4,10,0,False,False,,40
spLoadPearleCustomer,@mobilePhoneIsPrimary,bit,1,1,0,False,False,,41
spLoadPearleCustomer,@mobilePhoneCallTimeID,int,4,10,0,False,False,,42
spLoadPearleCustomer,@patientBalanceAmount,decimal,5,8,2,False,False,,43
UndoDayClose,@DayCloseDate,datetime,8,23,3,False,False,,1
UndoDayClose,@OfficeNum,varchar,20,0,0,False,False,,2
UnMapInsurancePlan,@PlanID,int,4,10,0,False,False,,1
UnMapInsurancePlan,@OfficeNum,varchar,20,0,0,False,False,,2
UnMapInsurancePlan,@UnMapAllOffices,int,4,10,0,False,False,,3
UnMapInsurancePlan,@CompanyID,varchar,8,0,0,False,False,,4
UnusedEehrExams,@CompanyID,varchar,50,0,0,False,False,,1
UnusedEehrExams,@OfficeNum,varchar,8,0,0,False,False,,2
UnusedEehrExams,@FromDate,datetime,8,23,3,False,False,,3
UnusedEehrExams,@ToDate,datetime,8,23,3,False,False,,4
UnusedEehrExams,@IgnoreOrderBeforeThisDate,datetime,8,23,3,False,False,,5
UpdateCompanyEdiSiteKey,@CompanyID,varchar,20,0,0,False,False,,1
UpdateCompanyEdiSiteKey,@EdiSiteKey,varchar,50,0,0,False,False,,2
UpdateFrameEdgeTypeForSpexFrame,@RESULT,int,4,10,0,True,False,,1
UpdateGLDetailforPOSBillingARAdjustment,@FirstDate,datetime,8,23,3,False,False,,1
UpdateGLDetailforPOSBillingARAdjustment,@ToDate,datetime,8,23,3,False,False,,2
UpdateGLDetailforPOSBillingARAdjustment,@TransFromDate,datetime,8,23,3,False,False,,3
UpdateGLDetailforPOSBillingARAdjustment,@TransToDate,datetime,8,23,3,False,False,,4
UpdateGLDetailforPOSBillingARAdjustment,@CloseDate,datetime,8,23,3,False,False,,5
UpdateGLDetailforPOSBillingARAdjustment,@OfficeID,varchar,10,0,0,False,False,,6
UpdateGLDetailforPOSBillingARAdjustment,@CloseIDBackoffice,int,4,10,0,False,False,,7
UpdateGLDetailforPOSBillingARAdjustment,@Month,int,4,10,0,False,False,,8
UpdateGLDetailforPOSBillingARAdjustment,@Year,int,4,10,0,False,False,,9
UpdateGLDetailforPOSBillingARAdjustment,@DebitGLCenter,varchar,30,0,0,False,False,,10
UpdateGLDetailforPOSBillingARAdjustment,@CreditGLCenter,varchar,30,0,0,False,False,,11
UpdateGLDetailforPOSBillingARAdjustment,@POSBillingARAdjustment,int,4,10,0,False,False,,12
UpdateGLSummary,@MonthNum,int,4,10,0,False,False,,1
UpdateGLSummary,@YearNum,int,4,10,0,False,False,,2
UpdateGLSummary,@Source,int,4,10,0,False,False,,3
UpdateGLSummary,@CloseId,int,4,10,0,False,False,,4
UpdateInsCheck,@PaymentId,int,4,10,0,False,False,,1
UpdateInsCheck,@PaymentNumber,varchar,50,0,0,False,False,,2
UpdateInsCheck,@PaymentDate,date,3,10,0,False,False,,3
UpdateInsCheck,@DepositDate,date,3,10,0,False,False,,4
UpdateInsCheck,@Amount,decimal,9,18,2,False,False,,5
UpdateInsCheck,@OutstandingAmount,decimal,9,18,2,False,False,,6
UpdateInsCheck,@IsRemoveCheck,bit,1,1,0,False,False,,7
UpdateMonthlyCloseBillingSource,@Closeid,int,4,10,0,False,False,,1
UpdatePatientCorrespondence,@correspondenceName,varchar,55,0,0,False,False,,1
UpdatePatientCorrespondence,@patientIdList,varchar,-1,0,0,False,False,,2
UpdatePatientCorrespondence,@recallTypeId,int,4,10,0,False,False,,3
UpdatePatientCorrespondence,@correspondencePrtDate,datetime,8,23,3,False,False,,4
uspCleanTempFrame,@RESULT,int,4,10,0,True,False,,1
uspFrameCatalogLoad,@RESULT,int,4,10,0,True,False,,1
uspUpdateFrames,@RESULT,int,4,10,0,True,False,,1
ValidateAndAuditPatch,@PatchYear,varchar,20,0,0,False,False,,1
ValidateAndAuditPatch,@PatchDescription,varchar,256,0,0,False,False,,2
ValidateAndAuditPatch,@PatchTitle,varchar,50,0,0,False,False,,3
VerifyParametersValidForCompany,@CompanyId,varchar,50,0,0,False,False,,1
VerifyParametersValidForCompany,@OfficeNum,varchar,8,0,0,False,False,,2
VerifyParametersValidForCompany,@PatientId,int,4,10,0,False,False,,3
VerifyParametersValidForCompany,@ExamId,int,4,10,0,False,False,,4
VerifyParametersValidForCompany,@InsuranceId,int,4,10,0,False,False,,5
VerifyParametersValidForCompany,@SelectedInsurance,int,4,10,0,False,False,,6
VerifyParametersValidForCompany,@OrderId,int,4,10,0,False,False,,7
VerifyParametersValidForCompany,@ApptId,int,4,10,0,False,False,,8
VerifyParametersValidForCompany,@PaymentId,int,4,10,0,False,False,,9
VerifyParametersValidForCompany,@TransactionId,int,4,10,0,False,False,,10
VerifyParametersValidForCompany,@TransId,int,4,10,0,False,False,,11
VerifyParametersValidForCompany,@MiscPaymentId,int,4,10,0,False,False,,12
VerifyParametersValidForCompany,@DayCloseId,int,4,10,0,False,False,,13
VerifyParametersValidForCompany,@RefundId,int,4,10,0,False,False,,14
VerifyParametersValidForCompany,@AdjustId,int,4,10,0,False,False,,15
VerifyParametersValidForCompany,@ReturnId,int,4,10,0,False,False,,16
VerifyParametersValidForCompany,@CreditId,int,4,10,0,False,False,,17
WorkFlowPurge,@ProcessDate,datetime,8,23,3,False,False,,1
WorkFlowPurge,@ProcessDate,datetime,8,23,3,False,False,,1
WorkFlowPurge,@ProcessToPurge,varchar,50,0,0,False,False,,2
WorkFlowPurge,@ProcessToPurge,varchar,50,0,0,False,False,,2
WorkFlowPurge_Appointments,@Apptdate,datetime,8,23,3,False,False,,1
WorkFlowPurge_Appointments,@ProcessToPurge,varchar,50,0,0,False,False,,2
WorkFlowPurge_Claims,@ServiceDate,datetime,8,23,3,False,False,,1
WorkFlowPurge_Claims,@ServiceDate,datetime,8,23,3,False,False,,1
WorkFlowPurge_Claims,@WFClaimsTypeId,int,4,10,0,False,False,,2
WorkFlowPurge_Clean,@WFDataTypeId,int,4,10,0,False,False,,1
WorkFlowPurge_Orders,@OrderDate,datetime,8,23,3,False,False,,1
WorkFlowPurge_Orders,@Apptdate,datetime,8,23,3,False,False,,1
WorkFlowPurge_Orders,@WFOrdersTypeId,int,4,10,0,False,False,,2
xifDeleteInboundBatch,@piBatchID,int,4,10,0,False,False,,1
xifRecordFileName,@xifDataBatchId,int,4,10,0,False,False,,1
xifRecordFileName,@fileName,varchar,100,0,0,False,False,,2
